"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-02-07","164743561215297","Sponsored Products","0.00","USD"
"2026-02-08","407346576799567","Sponsored Products","0.00","AUD"
"2026-02-16","225946958740637","Sponsored Products","2.84","USD"
"2026-02-01","192968792078402","Sponsored Products","0.00","USD"
"2026-02-02","188279469264899","Sponsored Products","0.00","USD"
"2026-02-22","141552428309171","Sponsored Products","68.65","USD"
"2026-02-08","1861066386589","Sponsored Products","0.00","USD"
"2026-02-03","82064097659476","Sponsored Products","0.00","USD"
"2026-02-02","64790741448016","Sponsored Products","0.00","USD"
"2026-02-22","271780514756108","Sponsored Products","0.00","USD"
"2026-02-18","22515666501366","Sponsored Products","0.00","USD"
"2026-02-13","156989235380210","Sponsored Products","214.04","USD"
"2026-02-24","48758698369103","Sponsored Products","0.00","USD"
"2026-02-08","314318800479242","Sponsored Products","0.00","AUD"
"2026-02-07","484271755377666","Sponsored Products","0.00","CAD"
"2026-02-05","205764417979436","Sponsored Products","0.00","USD"
"2026-02-14","83677388471868","Sponsored Products","1.09","USD"
"2026-02-17","357384467879967","Sponsored Brands","3.83","USD"
"2026-02-19","218351835233699","Sponsored Products","31.88","GBP"
"2026-02-11","291612323170971","Sponsored Products","2.90","CAD"
"2026-02-05","482686146435604","Sponsored Brands","3.02","USD"
"2026-02-19","259201002739674","Sponsored Products","11.62","USD"
"2026-02-15","210638600694486","Sponsored Products","1.22","USD"
"2026-02-23","189380234928822","Sponsored Products","0.60","USD"
"2026-02-28","325883174926875","Sponsored Brands","0.00","USD"
"2026-02-24","65271102777505","Sponsored Products","0.00","USD"
"2026-02-27","455100983218716","Sponsored Brands","1.34","USD"
"2026-02-08","440997775738977","Sponsored Products","0.00","AUD"
"2026-02-21","133846876580591","Sponsored Products","0.00","USD"
"2026-02-02","441925918527435","Sponsored Brands","4.28","USD"
"2026-02-02","1861066386589","Sponsored Products","0.00","USD"
"2026-02-12","452082306058129","Sponsored Brands","3.79","CAD"
"2026-02-17","153491409585454","Sponsored Products","3.68","USD"
"2026-02-05","345230959620455","Sponsored Products","0.00","CAD"
"2026-02-06","204544178017947","Sponsored Products","0.00","USD"
"2026-02-08","288669281122601","Sponsored Products","1.50","AUD"
"2026-02-13","188279469264899","Sponsored Products","0.00","USD"
"2026-02-25","198809778193730","Sponsored Products","14.05","USD"
"2026-02-19","175777768252798","Sponsored Products","10.42","USD"
"2026-02-02","310318758176650","Sponsored Products","0.30","CAD"
"2026-02-25","1861066386589","Sponsored Products","0.00","USD"
"2026-02-07","286601245904247","Sponsored Products","0.00","CAD"
"2026-02-01","406964010755868","Sponsored Products","1.36","CAD"
"2026-02-13","463570831006082","Sponsored Products","0.00","CAD"
"2026-02-11","241960271286519","Sponsored Products","0.00","USD"
"2026-02-17","255100442617527","Sponsored Products","2.28","USD"
"2026-02-10","558782683947956","Sponsored Products","0.47","CAD"
"2026-02-06","291612323170971","Sponsored Products","1.26","CAD"
"2026-02-04","121446500477002","Sponsored Products","0.00","USD"
"2026-02-07","463874563272935","Sponsored Brands","0.00","AUD"
"2026-02-14","188279469264899","Sponsored Products","0.00","USD"
"2026-02-08","502907079288115","Sponsored Products","2.70","CAD"
"2026-02-03","154118694541854","Sponsored Products","9.71","USD"
"2026-02-28","257373022214500","Sponsored Products","0.00","USD"
"2026-02-22","48433117829801","Sponsored Products","0.95","USD"
"2026-02-12","23854220044300","Sponsored Products","0.00","USD"
"2026-02-28","101459965063202","Sponsored Products","9.40","USD"
"2026-02-06","455688132780953","Sponsored Brands","7.27","USD"
"2026-02-02","395304589984653","Sponsored Products","0.47","CAD"
"2026-02-23","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-16","188279469264899","Sponsored Products","0.54","USD"
"2026-02-26","124202126398060","Sponsored Products","0.96","USD"
"2026-02-24","423471492340141","Sponsored Brands","2.22","USD"
"2026-02-24","115758363210245","Sponsored Products","2.38","USD"
"2026-02-22","413308568322873","Sponsored Brands","0.00","USD"
"2026-02-20","132476300811824","Sponsored Products","7.71","CAD"
"2026-02-09","325883174926875","Sponsored Brands","1.56","USD"
"2026-02-14","72790979016813","Sponsored Products","0.00","USD"
"2026-02-11","291618943691121","Sponsored Brands","0.00","AUD"
"2026-02-14","199698435439447","Sponsored Products","0.00","USD"
"2026-02-14","215966552761313","Sponsored Products","0.00","USD"
"2026-02-27","239677460933975","Sponsored Products","2.91","USD"
"2026-02-02","369371745062988","Sponsored Products","0.00","CAD"
"2026-02-27","257373022214500","Sponsored Products","0.00","USD"
"2026-02-14","452065263384491","Sponsored Brands","0.00","USD"
"2026-02-15","130912331972988","Sponsored Products","1.19","USD"
"2026-02-13","373188657935606","Sponsored Products","0.39","AUD"
"2026-02-19","11588448157956","Sponsored Products","0.00","USD"
"2026-02-01","407444835513369","Sponsored Brands","0.37","CAD"
"2026-02-03","288669281122601","Sponsored Products","0.00","AUD"
"2026-02-06","536850070634966","Sponsored Products","0.00","GBP"
"2026-02-19","202299611765170","Sponsored Products","0.36","USD"
"2026-02-06","349690804752896","Sponsored Products","0.00","USD"
"2026-02-05","355737664148283","Sponsored Brands","0.00","USD"
"2026-02-03","452065263384491","Sponsored Brands","3.84","USD"
"2026-02-04","398859393836995","Sponsored Products","3.79","GBP"
"2026-02-17","27661898820374","Sponsored Products","1.34","USD"
"2026-02-21","348184859637636","Sponsored Brands","3.75","USD"
"2026-02-05","141552428309171","Sponsored Products","171.74","USD"
"2026-02-05","424413890381694","Sponsored Products","0.00","USD"
"2026-02-16","423471492340141","Sponsored Brands","3.98","USD"
"2026-02-03","310318758176650","Sponsored Products","0.35","CAD"
"2026-02-20","262727752997615","Sponsored Products","0.00","USD"
"2026-02-05","562763694980171","Sponsored Products","0.00","GBP"
"2026-02-16","156989235380210","Sponsored Products","191.63","USD"
"2026-02-01","215176800738804","Sponsored Products","0.45","USD"
"2026-02-04","297335215332435","Sponsored Products","3.30","CAD"
"2026-02-17","231032487711466","Sponsored Products","1.42","AUD"
"2026-02-21","96060745446945","Sponsored Products","0.00","USD"
"2026-02-09","539931100075119","Sponsored Brands","5.94","USD"
"2026-02-16","156285188540724","Sponsored Products","8.69","USD"
"2026-02-09","102474552529229","Sponsored Products","3.37","USD"
"2026-02-03","199698435439447","Sponsored Products","0.00","USD"
"2026-02-13","48433117829801","Sponsored Products","2.69","USD"
"2026-02-06","482686146435604","Sponsored Brands","10.74","USD"
"2026-02-27","194838680698310","Sponsored Products","3.24","USD"
"2026-02-10","439118795538688","Sponsored Brands","0.00","CAD"
"2026-02-11","423447600502988","Sponsored Brands","0.00","CAD"
"2026-02-10","56338703455249","Sponsored Products","35.42","USD"
"2026-02-15","463874563272935","Sponsored Brands","0.00","AUD"
"2026-02-02","511828144987995","Sponsored Products","0.79","GBP"
"2026-02-04","441276644656791","Sponsored Brands","0.00","AUD"
"2026-02-12","530353594830018","Sponsored Display","0.00","CAD"
"2026-02-21","124202126398060","Sponsored Products","2.89","USD"
"2026-02-08","162987026418786","Sponsored Products","0.38","USD"
"2026-02-11","463874563272935","Sponsored Brands","0.19","AUD"
"2026-02-06","153491409585454","Sponsored Products","30.33","USD"
"2026-02-26","357384467879967","Sponsored Brands","11.17","USD"
"2026-02-18","30179169319725","Sponsored Products","2.52","AUD"
"2026-02-03","115943131527635","Sponsored Products","4.62","USD"
"2026-02-11","548511206574211","Sponsored Brands","0.00","AUD"
"2026-02-22","18193170148935","Sponsored Products","0.45","USD"
"2026-02-11","186804517918072","Sponsored Products","12.74","USD"
"2026-02-01","542333703103187","Sponsored Products","0.00","AUD"
"2026-02-09","441925918527435","Sponsored Brands","3.71","USD"
"2026-02-13","199698435439447","Sponsored Products","0.00","USD"
"2026-02-07","140453739775668","Sponsored Products","13.15","USD"
"2026-02-23","54673378227395","Sponsored Products","0.60","USD"
"2026-02-05","276488907454289","Sponsored Products","0.00","USD"
"2026-02-01","327323455598643","Sponsored Products","0.00","GBP"
"2026-02-16","375262111034104","Sponsored Brands","3.56","USD"
"2026-02-14","40237294180920","Sponsored Products","0.00","USD"
"2026-02-09","40237294180920","Sponsored Products","0.00","USD"
"2026-02-11","380662946968621","Sponsored Display","3.28","USD"
"2026-02-03","2414736156339","Sponsored Products","0.08","USD"
"2026-02-02","407444835513369","Sponsored Brands","0.00","CAD"
"2026-02-15","205922105032655","Sponsored Products","0.00","USD"
"2026-02-22","194838680698310","Sponsored Products","3.28","USD"
"2026-02-27","213530912619228","Sponsored Products","0.00","USD"
"2026-02-04","266158523203302","Sponsored Products","0.00","USD"
"2026-02-11","320522945603717","Sponsored Brands","0.00","CAD"
"2026-02-21","439663157752722","Sponsored Brands","7.22","USD"
"2026-02-17","42141939819441","Sponsored Products","0.00","USD"
"2026-02-19","39061317933304","Sponsored Products","0.00","USD"
"2026-02-14","551134208715253","Sponsored Products","0.00","AUD"
"2026-02-04","32571611634774","Sponsored Products","11.66","USD"
"2026-02-04","255100442617527","Sponsored Products","0.00","USD"
"2026-02-12","53404531347848","Sponsored Products","0.00","USD"
"2026-02-05","239772993878028","Sponsored Products","5.86","USD"
"2026-02-01","530911335551258","Sponsored Products","0.00","CAD"
"2026-02-03","168803396873792","Sponsored Products","0.00","USD"
"2026-02-05","538771699321102","Sponsored Products","0.00","AUD"
"2026-02-22","34639218619625","Sponsored Products","1.22","USD"
"2026-02-28","133243849204741","Sponsored Products","0.00","USD"
"2026-02-02","399629340308947","Sponsored Brands","0.00","AUD"
"2026-02-04","522533017982048","Sponsored Products","0.00","CAD"
"2026-02-22","402078469217372","Sponsored Products","0.00","USD"
"2026-02-28","58475731073369","Sponsored Products","0.28","USD"
"2026-02-26","202228555422966","Sponsored Products","0.00","USD"
"2026-02-24","380662946968621","Sponsored Display","0.00","USD"
"2026-02-27","375880567146391","Sponsored Display","0.00","AUD"
"2026-02-19","27661898820374","Sponsored Products","0.00","USD"
"2026-02-24","210638600694486","Sponsored Products","0.24","USD"
"2026-02-28","357384467879967","Sponsored Brands","6.42","USD"
"2026-02-16","320522945603717","Sponsored Brands","0.00","CAD"
"2026-02-21","137772430611725","Sponsored Products","0.00","USD"
"2026-02-14","48433117829801","Sponsored Products","13.19","USD"
"2026-02-21","186804517918072","Sponsored Products","4.54","USD"
"2026-02-26","187735718741416","Sponsored Products","1.91","USD"
"2026-02-19","280528554873543","Sponsored Products","0.00","USD"
"2026-02-17","259323671730401","Sponsored Products","7.88","USD"
"2026-02-01","461803854184467","Sponsored Products","2.07","CAD"
"2026-02-24","141648422510979","Sponsored Products","0.00","USD"
"2026-02-18","202299611765170","Sponsored Products","0.49","USD"
"2026-02-22","154085784178560","Sponsored Products","0.00","USD"
"2026-02-02","505299994018527","Sponsored Products","0.00","CAD"
"2026-02-12","369371745062988","Sponsored Products","0.00","CAD"
"2026-02-04","9627520751858","Sponsored Products","13.37","USD"
"2026-02-25","189380234928822","Sponsored Products","0.71","USD"
"2026-02-27","121446500477002","Sponsored Products","0.00","USD"
"2026-02-12","531187508971652","Sponsored Display","0.00","CAD"
"2026-02-01","439663157752722","Sponsored Brands","0.38","USD"
"2026-02-01","380439551325000","Sponsored Products","0.45","GBP"
"2026-02-02","296615200458181","Sponsored Brands","27.89","USD"
"2026-02-06","548511206574211","Sponsored Brands","0.00","AUD"
"2026-02-26","198809778193730","Sponsored Products","12.99","USD"
"2026-02-02","475621849553010","Sponsored Brands","0.00","CAD"
"2026-02-09","354627207584492","Sponsored Products","0.00","CAD"
"2026-02-05","96060745446945","Sponsored Products","0.00","USD"
"2026-02-11","434170639918769","Sponsored Brands","4.95","USD"
"2026-02-05","555516622120091","Sponsored Brands","0.61","GBP"
"2026-02-26","137772430611725","Sponsored Products","0.95","USD"
"2026-02-16","132476300811824","Sponsored Products","3.79","CAD"
"2026-02-20","238790977416237","Sponsored Products","0.00","USD"
"2026-02-02","259323671730401","Sponsored Products","1.63","USD"
"2026-02-10","133243849204741","Sponsored Products","4.76","USD"
"2026-02-24","162987026418786","Sponsored Products","0.00","USD"
"2026-02-24","113013759920940","Sponsored Products","0.00","USD"
"2026-02-07","321516368269611","Sponsored Products","1.24","CAD"
"2026-02-04","162987026418786","Sponsored Products","0.00","USD"
"2026-02-21","213530912619228","Sponsored Products","0.00","USD"
"2026-02-15","72790979016813","Sponsored Products","2.31","USD"
"2026-02-06","495677195822245","Sponsored Brands","0.00","USD"
"2026-02-10","505299994018527","Sponsored Products","0.00","CAD"
"2026-02-11","54673378227395","Sponsored Products","1.23","USD"
"2026-02-09","558782683947956","Sponsored Products","0.00","CAD"
"2026-02-01","348537181713557","Sponsored Products","0.00","GBP"
"2026-02-07","115764500761375","Sponsored Products","8.03","USD"
"2026-02-10","246452377117901","Sponsored Products","0.00","USD"
"2026-02-18","168803396873792","Sponsored Products","0.48","USD"
"2026-02-08","407444835513369","Sponsored Brands","2.30","CAD"
"2026-02-10","243204708497477","Sponsored Products","0.61","USD"
"2026-02-05","493216310640409","Sponsored Brands","0.00","USD"
"2026-02-08","371021037712738","Sponsored Products","0.00","USD"
"2026-02-16","270513944391898","Sponsored Products","0.54","USD"
"2026-02-13","494590942145867","Sponsored Products","0.51","CAD"
"2026-02-23","312632253610695","Sponsored Brands","0.00","USD"
"2026-02-24","188279469264899","Sponsored Products","1.32","USD"
"2026-02-07","557738489078024","Sponsored Products","0.00","CAD"
"2026-02-28","164743561215297","Sponsored Products","0.00","USD"
"2026-02-12","259323671730401","Sponsored Products","4.23","USD"
"2026-02-08","1069464513580","Sponsored Products","37.16","USD"
"2026-02-03","384986795476042","Sponsored Brands","0.00","CAD"
"2026-02-23","346023186686134","Sponsored Brands","0.00","USD"
"2026-02-07","281235849108344","Sponsored Products","9.50","USD"
"2026-02-17","453754530299965","Sponsored Brands","10.68","USD"
"2026-02-10","261659564571062","Sponsored Products","1.89","USD"
"2026-02-27","72790979016813","Sponsored Products","0.00","USD"
"2026-02-05","254109808305934","Sponsored Products","1.32","USD"
"2026-02-14","455100983218716","Sponsored Brands","0.29","USD"
"2026-02-19","2414736156339","Sponsored Products","3.51","USD"
"2026-02-07","128770506922317","Sponsored Products","0.00","USD"
"2026-02-01","266158523203302","Sponsored Products","0.00","USD"
"2026-02-01","300354268849742","Sponsored Brands","0.00","CAD"
"2026-02-04","48433117829801","Sponsored Products","12.95","USD"
"2026-02-03","463570831006082","Sponsored Products","0.00","CAD"
"2026-02-26","164743561215297","Sponsored Products","0.00","USD"
"2026-02-09","32030113168570","Sponsored Products","0.00","USD"
"2026-02-17","269935586939823","Sponsored Products","5.79","CAD"
"2026-02-01","99206488936490","Sponsored Products","0.47","USD"
"2026-02-03","546618773117950","Sponsored Brands","2.01","AUD"
"2026-02-11","202228555422966","Sponsored Products","0.00","USD"
"2026-02-13","30651955945418","Sponsored Products","0.00","USD"
"2026-02-03","429216730447678","Sponsored Products","0.00","AUD"
"2026-02-06","354036750973331","Sponsored Products","1.99","CAD"
"2026-02-20","251197015848063","Sponsored Products","10.04","CAD"
"2026-02-02","286601245904247","Sponsored Products","0.00","CAD"
"2026-02-03","278626821184075","Sponsored Products","0.68","USD"
"2026-02-13","423447600502988","Sponsored Brands","0.00","CAD"
"2026-02-26","225946958740637","Sponsored Products","0.00","USD"
"2026-02-13","140453739775668","Sponsored Products","0.00","USD"
"2026-02-18","94121140300347","Sponsored Products","0.00","USD"
"2026-02-12","284096201830626","Sponsored Display","0.00","USD"
"2026-02-28","158724595401869","Sponsored Products","0.93","USD"
"2026-02-05","206968068657618","Sponsored Products","0.00","USD"
"2026-02-08","54673378227395","Sponsored Products","0.00","USD"
"2026-02-17","263531397076178","Sponsored Products","0.00","USD"
"2026-02-09","461174245552414","Sponsored Products","6.72","AUD"
"2026-02-10","551134208715253","Sponsored Products","0.00","AUD"
"2026-02-13","137772430611725","Sponsored Products","0.00","USD"
"2026-02-03","158171452508120","Sponsored Products","0.00","USD"
"2026-02-21","83677388471868","Sponsored Products","0.00","USD"
"2026-02-28","133846876580591","Sponsored Products","0.00","USD"
"2026-02-15","176992507771254","Sponsored Products","1.46","USD"
"2026-02-12","361646797125820","Sponsored Products","0.00","AUD"
"2026-02-25","40237294180920","Sponsored Products","0.00","USD"
"2026-02-06","505299994018527","Sponsored Products","0.00","CAD"
"2026-02-08","32030113168570","Sponsored Products","0.00","USD"
"2026-02-05","395304589984653","Sponsored Products","0.00","CAD"
"2026-02-01","164743561215297","Sponsored Products","0.00","USD"
"2026-02-25","113013759920940","Sponsored Products","1.92","USD"
"2026-02-12","360836238849040","Sponsored Products","0.00","AUD"
"2026-02-10","491366396962687","Sponsored Brands","1.91","USD"
"2026-02-07","316207062053537","Sponsored Products","2.30","AUD"
"2026-02-17","192968792078402","Sponsored Products","0.00","USD"
"2026-02-02","495242868805173","Sponsored Products","1.75","GBP"
"2026-02-16","30651955945418","Sponsored Products","1.22","USD"
"2026-02-27","154085784178560","Sponsored Products","0.00","USD"
"2026-02-25","441925918527435","Sponsored Brands","14.88","USD"
"2026-02-07","557814926181675","Sponsored Products","0.00","CAD"
"2026-02-18","40237294180920","Sponsored Products","0.00","USD"
"2026-02-22","257373022214500","Sponsored Products","0.00","USD"
"2026-02-02","239677460933975","Sponsored Products","19.92","USD"
"2026-02-23","11588448157956","Sponsored Products","0.00","USD"
"2026-02-03","298636506131156","Sponsored Brands","0.00","AUD"
"2026-02-13","133243849204741","Sponsored Products","0.00","USD"
"2026-02-16","261580610725925","Sponsored Products","0.35","AUD"
"2026-02-05","437016942104478","Sponsored Brands","0.00","CAD"
"2026-02-22","202838039381314","Sponsored Products","0.00","USD"
"2026-02-05","61503627186513","Sponsored Products","0.00","USD"
"2026-02-24","272711015971799","Sponsored Products","0.00","USD"
"2026-02-20","189380234928822","Sponsored Products","0.00","USD"
"2026-02-28","81320226496883","Sponsored Products","0.00","USD"
"2026-02-06","386920533914758","Sponsored Brands","1.33","CAD"
"2026-02-16","276797522102375","Sponsored Products","3.65","USD"
"2026-02-12","192420944790293","Sponsored Products","20.49","GBP"
"2026-02-26","32030113168570","Sponsored Products","0.00","USD"
"2026-02-04","439663157752722","Sponsored Brands","0.00","USD"
"2026-02-15","206968068657618","Sponsored Products","0.00","USD"
"2026-02-07","459130146103681","Sponsored Display","0.00","AUD"
"2026-02-26","39061317933304","Sponsored Products","0.00","USD"
"2026-02-20","28565058702355","Sponsored Products","4.14","USD"
"2026-02-09","202299611765170","Sponsored Products","0.00","USD"
"2026-02-03","480355060288556","Sponsored Products","0.00","AUD"
"2026-02-06","428015197375542","Sponsored Products","0.92","AUD"
"2026-02-04","455688132780953","Sponsored Brands","12.47","USD"
"2026-02-15","192420944790293","Sponsored Products","10.79","GBP"
"2026-02-20","243038183553247","Sponsored Products","0.00","USD"
"2026-02-24","81320226496883","Sponsored Products","0.00","USD"
"2026-02-17","2414736156339","Sponsored Products","0.00","USD"
"2026-02-06","428914757065848","Sponsored Products","4.77","CAD"
"2026-02-21","54673378227395","Sponsored Products","0.00","USD"
"2026-02-14","149818563042691","Sponsored Products","0.00","USD"
"2026-02-09","321516368269611","Sponsored Products","0.43","CAD"
"2026-02-27","149818563042691","Sponsored Products","0.00","USD"
"2026-02-09","320522945603717","Sponsored Brands","0.00","CAD"
"2026-02-08","300354268849742","Sponsored Brands","0.00","CAD"
"2026-02-04","291612323170971","Sponsored Products","3.90","CAD"
"2026-02-05","558297049226516","Sponsored Brands","0.00","CAD"
"2026-02-24","158724595401869","Sponsored Products","0.00","USD"
"2026-02-08","539931100075119","Sponsored Brands","10.20","USD"
"2026-02-25","202228555422966","Sponsored Products","0.00","USD"
"2026-02-03","464658704178346","Sponsored Brands","0.00","USD"
"2026-02-18","246452377117901","Sponsored Products","0.00","USD"
"2026-02-25","28864493115463","Sponsored Products","0.00","USD"
"2026-02-17","156285188540724","Sponsored Products","5.87","USD"
"2026-02-04","373593607967581","Sponsored Display","0.00","AUD"
"2026-02-14","94073967562900","Sponsored Products","0.00","USD"
"2026-02-07","323864334787492","Sponsored Products","0.00","AUD"
"2026-02-06","83677388471868","Sponsored Products","1.18","USD"
"2026-02-19","148265992493931","Sponsored Products","0.00","USD"
"2026-02-03","239772993878028","Sponsored Products","8.47","USD"
"2026-02-05","40237294180920","Sponsored Products","6.44","USD"
"2026-02-16","246452377117901","Sponsored Products","0.00","USD"
"2026-02-01","241960271286519","Sponsored Products","1.18","USD"
"2026-02-10","539931100075119","Sponsored Brands","8.83","USD"
"2026-02-05","321879822518995","Sponsored Products","0.50","AUD"
"2026-02-15","172779439196738","Sponsored Products","0.00","USD"
"2026-02-13","231848232455644","Sponsored Products","4.06","USD"
"2026-02-15","270584116199369","Sponsored Products","0.00","USD"
"2026-02-01","115943131527635","Sponsored Products","0.76","USD"
"2026-02-09","551134208715253","Sponsored Products","0.00","AUD"
"2026-02-15","279125239605082","Sponsored Products","0.00","USD"
"2026-02-19","9627520751858","Sponsored Products","19.08","USD"
"2026-02-14","440997775738977","Sponsored Products","0.00","AUD"
"2026-02-05","461174245552414","Sponsored Products","4.15","AUD"
"2026-02-28","291680855614624","Sponsored Brands","1.58","GBP"
"2026-02-21","199076365376964","Sponsored Products","0.00","USD"
"2026-02-11","314318800479242","Sponsored Products","0.00","AUD"
"2026-02-08","317772463042332","Sponsored Products","0.00","AUD"
"2026-02-03","380662946968621","Sponsored Display","0.56","USD"
"2026-02-13","291612323170971","Sponsored Products","0.00","CAD"
"2026-02-18","149818563042691","Sponsored Products","0.00","USD"
"2026-02-17","434170639918769","Sponsored Brands","2.18","USD"
"2026-02-02","281024885672869","Sponsored Products","0.00","USD"
"2026-02-04","395304589984653","Sponsored Products","0.00","CAD"
"2026-02-23","148265992493931","Sponsored Products","0.42","USD"
"2026-02-23","375262111034104","Sponsored Brands","0.00","USD"
"2026-02-16","251197015848063","Sponsored Products","16.52","CAD"
"2026-02-04","262727752997615","Sponsored Products","7.08","USD"
"2026-02-28","153491409585454","Sponsored Products","2.28","USD"
"2026-02-01","363579801300326","Sponsored Products","0.00","CAD"
"2026-02-06","484239021223334","Sponsored Products","0.00","AUD"
"2026-02-08","395304589984653","Sponsored Products","0.00","CAD"
"2026-02-16","206968068657618","Sponsored Products","0.00","USD"
"2026-02-04","72921898703277","Sponsored Products","2.02","USD"
"2026-02-20","380662946968621","Sponsored Display","0.76","USD"
"2026-02-26","545989665090053","Sponsored Brands","0.72","GBP"
"2026-02-27","452065263384491","Sponsored Brands","1.79","USD"
"2026-02-22","375262111034104","Sponsored Brands","6.08","USD"
"2026-02-16","153491409585454","Sponsored Products","2.12","USD"
"2026-02-06","174719285602701","Sponsored Products","1.80","USD"
"2026-02-26","455100983218716","Sponsored Brands","2.10","USD"
"2026-02-12","467633236874996","Sponsored Products","0.00","AUD"
"2026-02-15","225946958740637","Sponsored Products","4.76","USD"
"2026-02-04","300354268849742","Sponsored Brands","0.00","CAD"
"2026-02-04","434170639918769","Sponsored Brands","5.54","USD"
"2026-02-04","352761064226908","Sponsored Brands","0.00","CAD"
"2026-02-20","48192245895031","Sponsored Products","0.00","USD"
"2026-02-07","44065507618346","Sponsored Products","1.11","USD"
"2026-02-21","233888031600237","Sponsored Products","0.00","USD"
"2026-02-09","158724595401869","Sponsored Products","12.65","USD"
"2026-02-28","277250351840071","Sponsored Products","4.99","USD"
"2026-02-17","175777768252798","Sponsored Products","8.66","USD"
"2026-02-18","164743561215297","Sponsored Products","0.00","USD"
"2026-02-23","210638600694486","Sponsored Products","0.37","USD"
"2026-02-11","79620432535917","Sponsored Products","5.93","USD"
"2026-02-03","554517553013265","Sponsored Products","0.00","CAD"
"2026-02-05","158171452508120","Sponsored Products","0.00","USD"
"2026-02-06","216925562826343","Sponsored Products","3.53","USD"
"2026-02-12","198809778193730","Sponsored Products","15.56","USD"
"2026-02-06","276797522102375","Sponsored Products","9.90","USD"
"2026-02-14","42141939819441","Sponsored Products","0.00","USD"
"2026-02-14","263531397076178","Sponsored Products","0.00","USD"
"2026-02-03","396524009311704","Sponsored Brands","0.76","CAD"
"2026-02-26","97079585612330","Sponsored Products","3.26","USD"
"2026-02-09","482686146435604","Sponsored Brands","2.31","USD"
"2026-02-02","380662946968621","Sponsored Display","0.32","USD"
"2026-02-03","423447600502988","Sponsored Brands","0.00","CAD"
"2026-02-08","137772430611725","Sponsored Products","4.12","USD"
"2026-02-08","375880567146391","Sponsored Display","0.61","AUD"
"2026-02-13","352761064226908","Sponsored Brands","4.12","CAD"
"2026-02-02","54386198712419","Sponsored Products","0.00","USD"
"2026-02-21","176992507771254","Sponsored Products","0.00","USD"
"2026-02-06","154085784178560","Sponsored Products","0.00","USD"
"2026-02-12","407530123839349","Sponsored Products","0.00","AUD"
"2026-02-14","206968068657618","Sponsored Products","0.00","USD"
"2026-02-12","559365035833525","Sponsored Brands","0.00","AUD"
"2026-02-21","202299611765170","Sponsored Products","0.00","USD"
"2026-02-23","126638359335345","Sponsored Products","0.00","USD"
"2026-02-03","560541401556849","Sponsored Products","0.00","GBP"
"2026-02-02","542395622943712","Sponsored Products","0.00","GBP"
"2026-02-05","284235017891966","Sponsored Products","4.62","CAD"
"2026-02-23","254109808305934","Sponsored Products","0.00","USD"
"2026-02-16","101965336081409","Sponsored Products","2.25","USD"
"2026-02-14","360836238849040","Sponsored Products","0.00","AUD"
"2026-02-02","548511206574211","Sponsored Brands","0.00","AUD"
"2026-02-12","373593607967581","Sponsored Display","0.00","AUD"
"2026-02-24","288086271468562","Sponsored Products","0.00","USD"
"2026-02-04","54386198712419","Sponsored Products","1.18","USD"
"2026-02-19","58475731073369","Sponsored Products","0.00","USD"
"2026-02-23","233888031600237","Sponsored Products","0.00","USD"
"2026-02-06","531187508971652","Sponsored Display","0.00","CAD"
"2026-02-27","560000811916391","Sponsored Brands","5.70","USD"
"2026-02-04","469438672280657","Sponsored Products","0.00","GBP"
"2026-02-05","44065507618346","Sponsored Products","0.00","USD"
"2026-02-23","134777743429986","Sponsored Products","0.00","USD"
"2026-02-11","153491409585454","Sponsored Products","9.80","USD"
"2026-02-01","158171452508120","Sponsored Products","0.00","USD"
"2026-02-23","154118694541854","Sponsored Products","1.20","USD"
"2026-02-05","375451164709840","Sponsored Products","0.77","GBP"
"2026-02-05","443805539282973","Sponsored Brands","0.00","CAD"
"2026-02-02","292138679780956","Sponsored Products","0.00","AUD"
"2026-02-08","194838680698310","Sponsored Products","27.07","USD"
"2026-02-15","38682977693457","Sponsored Products","0.90","USD"
"2026-02-02","303784488331012","Sponsored Display","0.00","AUD"
"2026-02-16","441925918527435","Sponsored Brands","1.68","USD"
"2026-02-07","476877916686317","Sponsored Brands","5.79","AUD"
"2026-02-20","134777743429986","Sponsored Products","0.00","USD"
"2026-02-01","291612323170971","Sponsored Products","0.00","CAD"
"2026-02-06","414778030564989","Sponsored Products","2.00","GBP"
"2026-02-25","1069464513580","Sponsored Products","20.20","USD"
"2026-02-28","72790979016813","Sponsored Products","0.00","USD"
"2026-02-02","38682977693457","Sponsored Products","0.00","USD"
"2026-02-01","312711508263023","Sponsored Products","0.00","AUD"
"2026-02-27","296615200458181","Sponsored Brands","57.16","USD"
"2026-02-04","511519443187302","Sponsored Products","1.50","GBP"
"2026-02-23","202838039381314","Sponsored Products","0.00","USD"
"2026-02-17","128835884603962","Sponsored Products","0.00","USD"
"2026-02-08","434871922933588","Sponsored Brands","8.39","CAD"
"2026-02-14","121446500477002","Sponsored Products","0.97","USD"
"2026-02-07","276488907454289","Sponsored Products","0.00","USD"
"2026-02-07","502907079288115","Sponsored Products","4.45","CAD"
"2026-02-21","452065263384491","Sponsored Brands","2.04","USD"
"2026-02-18","101459965063202","Sponsored Products","7.03","USD"
"2026-02-12","281024885672869","Sponsored Products","0.00","USD"
"2026-02-07","373593607967581","Sponsored Display","0.00","AUD"
