"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-04-11","39061317933304","Sponsored Products","0.00","USD"
"2026-04-29","81494005488302","Sponsored Products","0.00","CAD"
"2026-04-26","133243849204741","Sponsored Products","0.00","USD"
"2026-04-29","154085784178560","Sponsored Products","0.00","USD"
"2026-04-21","175777768252798","Sponsored Products","0.00","USD"
"2026-04-21","50912117972815","Sponsored Products","0.00","USD"
"2026-04-19","173362871105297","Sponsored Products","0.00","USD"
"2026-04-15","94121140300347","Sponsored Products","0.00","USD"
"2026-04-07","133243849204741","Sponsored Products","0.00","USD"
"2026-04-03","198809778193730","Sponsored Products","9.44","USD"
"2026-04-16","11143044290906","Sponsored Products","0.00","USD"
"2026-04-20","58475731073369","Sponsored Products","0.00","USD"
"2026-04-27","225946958740637","Sponsored Products","0.00","USD"
"2026-04-16","156989235380210","Sponsored Products","194.86","USD"
"2026-04-24","96060745446945","Sponsored Products","0.00","USD"
"2026-04-04","28565058702355","Sponsored Products","0.00","USD"
"2026-04-17","115764500761375","Sponsored Products","0.00","USD"
"2026-04-13","61503627186513","Sponsored Products","0.00","USD"
"2026-04-19","9627520751858","Sponsored Products","0.00","USD"
"2026-04-09","48758698369103","Sponsored Products","8.94","USD"
"2026-04-24","254995232992568","Sponsored Products","0.00","CAD"
"2026-04-09","8347630917879","Sponsored Products","0.30","USD"
"2026-04-15","138135222992233","Sponsored Products","0.00","USD"
"2026-04-02","32030113168570","Sponsored Products","1.23","USD"
"2026-04-05","132476300811824","Sponsored Products","24.38","CAD"
"2026-04-03","34478632960968","Sponsored Products","4.32","USD"
"2026-04-22","32030113168570","Sponsored Products","0.00","USD"
"2026-04-05","128770506922317","Sponsored Products","0.85","USD"
"2026-04-26","262727752997615","Sponsored Products","0.00","USD"
"2026-04-29","284096201830626","Sponsored Display","0.00","USD"
"2026-04-06","423471492340141","Sponsored Brands","4.74","USD"
"2026-04-02","202838039381314","Sponsored Products","0.72","USD"
"2026-04-14","188279469264899","Sponsored Products","0.00","USD"
"2026-04-17","215176800738804","Sponsored Products","0.00","USD"
"2026-04-12","145958940968220","Sponsored Products","1.28","USD"
"2026-04-21","133243849204741","Sponsored Products","0.00","USD"
"2026-04-10","113013759920940","Sponsored Products","0.00","USD"
"2026-04-09","55613271497964","Sponsored Products","0.00","USD"
"2026-04-15","128835884603962","Sponsored Products","0.00","USD"
"2026-04-24","245503802057093","Sponsored Products","0.00","USD"
"2026-04-25","439663157752722","Sponsored Brands","0.00","USD"
"2026-04-18","118760086623663","Sponsored Products","0.00","USD"
"2026-04-27","156285188540724","Sponsored Products","0.59","USD"
"2026-04-11","156285188540724","Sponsored Products","0.00","USD"
"2026-04-01","102474552529229","Sponsored Products","0.00","USD"
"2026-04-01","133243849204741","Sponsored Products","0.00","USD"
"2026-04-26","14582572617569","Sponsored Products","4.13","USD"
"2026-04-29","133243849204741","Sponsored Products","0.00","USD"
"2026-04-13","14582572617569","Sponsored Products","0.00","USD"
"2026-04-25","133243849204741","Sponsored Products","0.00","USD"
"2026-04-10","128770506922317","Sponsored Products","0.70","USD"
"2026-04-23","90153090750124","Sponsored Products","1.69","CAD"
"2026-04-25","482686146435604","Sponsored Brands","6.85","USD"
"2026-04-18","42141939819441","Sponsored Products","0.00","USD"
"2026-04-03","128770506922317","Sponsored Products","0.00","USD"
"2026-04-01","276797522102375","Sponsored Products","0.88","USD"
"2026-04-15","241960271286519","Sponsored Products","0.00","USD"
"2026-04-21","34478632960968","Sponsored Products","0.99","USD"
"2026-04-06","134777743429986","Sponsored Products","0.00","USD"
"2026-04-23","346023186686134","Sponsored Brands","0.00","USD"
"2026-04-11","277250351840071","Sponsored Products","0.00","USD"
"2026-04-05","138135222992233","Sponsored Products","0.00","USD"
"2026-04-05","185646462591669","Sponsored Products","1.11","USD"
"2026-04-30","32571611634774","Sponsored Products","0.00","USD"
"2026-04-20","194838680698310","Sponsored Products","0.00","USD"
"2026-04-21","259323671730401","Sponsored Products","2.45","USD"
"2026-04-11","246452377117901","Sponsored Products","0.53","USD"
"2026-04-01","102825844325514","Sponsored Products","0.80","USD"
"2026-04-20","441925918527435","Sponsored Brands","1.54","USD"
"2026-04-13","113013759920940","Sponsored Products","0.00","USD"
"2026-04-13","257373022214500","Sponsored Products","0.00","USD"
"2026-04-10","205764417979436","Sponsored Products","0.00","USD"
"2026-04-18","141552428309171","Sponsored Products","32.53","USD"
"2026-04-18","284096201830626","Sponsored Display","0.03","USD"
"2026-04-15","65192845861072","Sponsored Products","1.32","USD"
"2026-04-14","455100983218716","Sponsored Brands","0.67","USD"
"2026-04-14","156989235380210","Sponsored Products","141.18","USD"
"2026-04-18","38682977693457","Sponsored Products","0.00","USD"
"2026-04-26","238790977416237","Sponsored Products","0.00","USD"
"2026-04-04","239677460933975","Sponsored Products","0.22","USD"
"2026-04-20","1861066386589","Sponsored Products","0.00","USD"
"2026-04-28","271780514756108","Sponsored Products","0.00","USD"
"2026-04-23","423471492340141","Sponsored Brands","3.33","USD"
"2026-04-05","192968792078402","Sponsored Products","0.00","USD"
"2026-04-15","178714420604320","Sponsored Products","0.00","USD"
"2026-04-10","61837188685116","Sponsored Products","0.47","USD"
"2026-04-06","560000811916391","Sponsored Brands","5.59","USD"
"2026-04-08","38682977693457","Sponsored Products","0.00","USD"
"2026-04-18","11689270553056","Sponsored Products","18.11","CAD"
"2026-04-09","30651955945418","Sponsored Products","1.96","USD"
"2026-04-07","153491409585454","Sponsored Products","0.31","USD"
"2026-04-13","455100983218716","Sponsored Brands","4.64","USD"
"2026-04-13","115764500761375","Sponsored Products","0.00","USD"
"2026-04-15","121559999896526","Sponsored Products","10.13","CAD"
"2026-04-14","280513164622908","Sponsored Products","0.00","USD"
"2026-04-29","198809778193730","Sponsored Products","42.29","USD"
"2026-04-25","241960271286519","Sponsored Products","0.00","USD"
"2026-04-02","176992507771254","Sponsored Products","9.96","USD"
"2026-04-23","194838680698310","Sponsored Products","0.00","USD"
"2026-04-21","54673378227395","Sponsored Products","0.00","USD"
"2026-04-21","82064097659476","Sponsored Products","5.30","USD"
"2026-04-13","93539819506468","Sponsored Products","1.69","USD"
"2026-04-13","126638359335345","Sponsored Products","0.02","USD"
"2026-04-05","61837188685116","Sponsored Products","1.07","USD"
"2026-04-28","243204708497477","Sponsored Products","0.00","USD"
"2026-04-27","102692108916415","Sponsored Products","0.70","USD"
"2026-04-01","277250351840071","Sponsored Products","0.81","USD"
"2026-04-07","187735718741416","Sponsored Products","0.00","USD"
"2026-04-29","357384467879967","Sponsored Brands","3.46","USD"
"2026-04-21","174719285602701","Sponsored Products","0.59","USD"
"2026-04-12","61837188685116","Sponsored Products","2.57","USD"
"2026-04-24","205922105032655","Sponsored Products","0.00","USD"
"2026-04-29","30179169319725","Sponsored Products","3.43","AUD"
"2026-04-21","138135222992233","Sponsored Products","0.00","USD"
"2026-04-20","495677195822245","Sponsored Brands","0.00","USD"
"2026-04-19","115764500761375","Sponsored Products","0.98","USD"
"2026-04-03","233888031600237","Sponsored Products","0.00","USD"
"2026-04-11","120274159023818","Sponsored Products","0.00","USD"
"2026-04-24","114550383664784","Sponsored Products","0.00","USD"
"2026-04-20","434170639918769","Sponsored Brands","18.41","USD"
"2026-04-14","94943402078065","Sponsored Products","0.00","CAD"
"2026-04-12","61090477012622","Sponsored Products","0.00","USD"
"2026-04-23","162781488442631","Sponsored Products","0.00","CAD"
"2026-04-26","245335884201020","Sponsored Products","0.00","USD"
"2026-04-05","154085784178560","Sponsored Products","0.00","USD"
"2026-04-21","233888031600237","Sponsored Products","0.00","USD"
"2026-04-03","72790979016813","Sponsored Products","0.00","USD"
"2026-04-23","257373022214500","Sponsored Products","0.00","USD"
"2026-04-30","9570951337154","Sponsored Products","0.00","CAD"
"2026-04-09","291680855614624","Sponsored Brands","0.00","GBP"
"2026-04-28","145958940968220","Sponsored Products","0.00","USD"
"2026-04-03","61090477012622","Sponsored Products","0.00","USD"
"2026-04-23","205922105032655","Sponsored Products","0.00","USD"
"2026-04-05","176992507771254","Sponsored Products","3.42","USD"
"2026-04-20","164743561215297","Sponsored Products","0.00","USD"
"2026-04-15","407444835513369","Sponsored Brands","0.00","CAD"
"2026-04-30","281110747056753","Sponsored Products","0.00","USD"
"2026-04-29","380662946968621","Sponsored Display","0.08","USD"
"2026-04-21","140453739775668","Sponsored Products","0.00","USD"
"2026-04-06","254109808305934","Sponsored Products","0.00","USD"
"2026-04-19","413308568322873","Sponsored Brands","0.88","USD"
"2026-04-19","115758363210245","Sponsored Products","0.00","USD"
"2026-04-10","158724595401869","Sponsored Products","0.00","USD"
"2026-04-04","455100983218716","Sponsored Brands","7.22","USD"
"2026-04-18","48192245895031","Sponsored Products","0.00","USD"
"2026-04-13","261580610725925","Sponsored Products","1.00","AUD"
"2026-04-16","8078369968995","Sponsored Products","0.00","USD"
"2026-04-07","94121140300347","Sponsored Products","0.00","USD"
"2026-04-26","239677460933975","Sponsored Products","4.77","USD"
"2026-04-19","8347630917879","Sponsored Products","4.34","USD"
"2026-04-08","207367106415924","Sponsored Products","12.36","GBP"
"2026-04-15","261659564571062","Sponsored Products","2.17","USD"
"2026-04-24","142436966717939","Sponsored Products","0.00","USD"
"2026-04-06","215966552761313","Sponsored Products","0.00","USD"
"2026-04-18","224639482376841","Sponsored Products","0.00","USD"
"2026-04-18","115943131527635","Sponsored Products","0.00","USD"
"2026-04-03","279125239605082","Sponsored Products","0.00","USD"
"2026-04-03","281110747056753","Sponsored Products","0.00","USD"
"2026-04-24","50912117972815","Sponsored Products","0.00","USD"
"2026-04-16","173362871105297","Sponsored Products","0.00","USD"
"2026-04-14","204544178017947","Sponsored Products","0.69","USD"
"2026-04-19","243204708497477","Sponsored Products","0.00","USD"
"2026-04-12","192968792078402","Sponsored Products","0.00","USD"
"2026-04-22","215966552761313","Sponsored Products","3.59","USD"
"2026-04-22","28864493115463","Sponsored Products","0.00","USD"
"2026-04-30","77231525415892","Sponsored Products","0.00","USD"
"2026-04-17","202228555422966","Sponsored Products","0.00","USD"
"2026-04-29","97079585612330","Sponsored Products","1.94","USD"
"2026-04-21","357384467879967","Sponsored Brands","1.69","USD"
"2026-04-29","291680855614624","Sponsored Brands","0.00","GBP"
"2026-04-27","2414736156339","Sponsored Products","0.00","USD"
"2026-04-16","276797522102375","Sponsored Products","0.59","USD"
"2026-04-26","1069464513580","Sponsored Products","0.00","USD"
"2026-04-07","61503627186513","Sponsored Products","0.00","USD"
"2026-04-29","133846876580591","Sponsored Products","0.33","USD"
"2026-04-17","441925918527435","Sponsored Brands","4.71","USD"
"2026-04-25","254995232992568","Sponsored Products","0.00","CAD"
"2026-04-27","271002646812055","Sponsored Products","0.00","USD"
"2026-04-05","93539819506468","Sponsored Products","0.00","USD"
"2026-04-20","455100983218716","Sponsored Brands","6.89","USD"
"2026-04-29","38682977693457","Sponsored Products","0.00","USD"
"2026-04-22","61503627186513","Sponsored Products","0.00","USD"
"2026-04-14","178714420604320","Sponsored Products","0.00","USD"
"2026-04-06","271002646812055","Sponsored Products","0.00","USD"
"2026-04-08","452065263384491","Sponsored Brands","0.24","USD"
"2026-04-14","269935586939823","Sponsored Products","1.22","CAD"
"2026-04-18","192968792078402","Sponsored Products","0.00","USD"
"2026-04-17","8347630917879","Sponsored Products","4.42","USD"
"2026-04-27","192420944790293","Sponsored Products","0.62","GBP"
"2026-04-23","178714420604320","Sponsored Products","0.00","USD"
"2026-04-15","280513164622908","Sponsored Products","0.00","USD"
"2026-04-24","203521351461363","Sponsored Products","0.00","USD"
"2026-04-19","380662946968621","Sponsored Display","0.02","USD"
"2026-04-18","61090477012622","Sponsored Products","0.00","USD"
"2026-04-28","108717111045331","Sponsored Products","0.00","CAD"
"2026-04-01","138135222992233","Sponsored Products","0.00","USD"
"2026-04-16","278626821184075","Sponsored Products","0.00","USD"
"2026-04-20","239677460933975","Sponsored Products","0.00","USD"
"2026-04-29","34478632960968","Sponsored Products","2.03","USD"
"2026-04-13","55613271497964","Sponsored Products","0.00","USD"
"2026-04-22","441925918527435","Sponsored Brands","0.93","USD"
"2026-04-08","152555236474228","Sponsored Products","0.70","USD"
"2026-04-18","241259046045612","Sponsored Products","0.93","USD"
"2026-04-22","203903826395","Sponsored Products","0.00","USD"
"2026-04-09","204544178017947","Sponsored Products","0.00","USD"
"2026-04-26","83351275232921","Sponsored Products","0.00","CAD"
"2026-04-11","224639482376841","Sponsored Products","0.00","USD"
"2026-04-07","210638600694486","Sponsored Products","0.00","USD"
"2026-04-21","205922105032655","Sponsored Products","0.00","USD"
"2026-04-08","357384467879967","Sponsored Brands","0.00","USD"
"2026-04-01","251648059669526","Sponsored Products","0.00","USD"
"2026-04-29","192420944790293","Sponsored Products","2.79","GBP"
"2026-04-13","55109131448748","Sponsored Products","0.00","USD"
"2026-04-15","89763253163155","Sponsored Products","5.01","CAD"
"2026-04-02","281110747056753","Sponsored Products","0.00","USD"
"2026-04-29","116965962095342","Sponsored Products","0.00","USD"
"2026-04-29","216925562826343","Sponsored Products","0.00","USD"
"2026-04-21","67855357390881","Sponsored Products","0.00","USD"
"2026-04-13","8347630917879","Sponsored Products","0.00","USD"
"2026-04-25","101459965063202","Sponsored Products","1.66","USD"
"2026-04-25","19228716944861","Sponsored Products","0.66","USD"
"2026-04-08","202228555422966","Sponsored Products","0.00","USD"
"2026-04-12","101965336081409","Sponsored Products","2.05","USD"
"2026-04-12","205764417979436","Sponsored Products","0.00","USD"
"2026-04-17","175777768252798","Sponsored Products","0.00","USD"
"2026-04-19","113013759920940","Sponsored Products","0.00","USD"
"2026-04-18","28864493115463","Sponsored Products","0.00","USD"
"2026-04-22","225946958740637","Sponsored Products","0.00","USD"
"2026-04-06","154085784178560","Sponsored Products","0.00","USD"
"2026-04-01","176992507771254","Sponsored Products","5.25","USD"
"2026-04-04","241259046045612","Sponsored Products","0.00","USD"
"2026-04-13","175777768252798","Sponsored Products","0.24","USD"
"2026-04-19","40237294180920","Sponsored Products","6.42","USD"
"2026-04-05","560000811916391","Sponsored Brands","1.77","USD"
"2026-04-20","241259046045612","Sponsored Products","1.46","USD"
"2026-04-22","121559999896526","Sponsored Products","0.59","CAD"
"2026-04-06","55109131448748","Sponsored Products","2.17","USD"
"2026-04-10","34478632960968","Sponsored Products","7.60","USD"
"2026-04-12","280513164622908","Sponsored Products","0.00","USD"
"2026-04-14","55613271497964","Sponsored Products","3.56","USD"
"2026-04-10","154118694541854","Sponsored Products","0.00","USD"
"2026-04-27","116575981038290","Sponsored Products","0.00","USD"
"2026-04-11","61837188685116","Sponsored Products","0.89","USD"
"2026-04-14","205922105032655","Sponsored Products","0.89","USD"
"2026-04-13","277250351840071","Sponsored Products","0.00","USD"
"2026-04-05","141552428309171","Sponsored Products","21.11","USD"
"2026-04-28","134777743429986","Sponsored Products","0.00","USD"
"2026-04-20","37226214720536","Sponsored Products","2.21","CAD"
"2026-04-25","291680855614624","Sponsored Brands","0.00","GBP"
"2026-04-12","246452377117901","Sponsored Products","1.91","USD"
"2026-04-11","233888031600237","Sponsored Products","0.00","USD"
"2026-04-24","204544178017947","Sponsored Products","0.00","USD"
"2026-04-14","2414736156339","Sponsored Products","2.82","USD"
"2026-04-29","140453739775668","Sponsored Products","0.00","USD"
"2026-04-23","158724595401869","Sponsored Products","0.00","USD"
"2026-04-13","251648059669526","Sponsored Products","0.00","USD"
"2026-04-30","203521351461363","Sponsored Products","0.00","USD"
"2026-04-01","113013759920940","Sponsored Products","0.78","USD"
"2026-04-11","491366396962687","Sponsored Brands","0.00","USD"
"2026-04-08","145958940968220","Sponsored Products","0.00","USD"
"2026-04-18","482686146435604","Sponsored Brands","0.69","USD"
"2026-04-15","40237294180920","Sponsored Products","0.00","USD"
"2026-04-30","230713195634518","Sponsored Products","0.00","CAD"
"2026-04-24","2414736156339","Sponsored Products","0.00","USD"
"2026-04-28","168803396873792","Sponsored Products","0.00","USD"
"2026-04-11","281024885672869","Sponsored Products","0.00","USD"
"2026-04-20","115764500761375","Sponsored Products","0.00","USD"
"2026-04-06","141552428309171","Sponsored Products","12.60","USD"
"2026-04-30","15212099085836","Sponsored Products","0.00","USD"
"2026-04-07","1069464513580","Sponsored Products","3.46","USD"
"2026-04-29","40237294180920","Sponsored Products","20.26","USD"
"2026-04-21","156989235380210","Sponsored Products","258.36","USD"
"2026-04-10","186804517918072","Sponsored Products","0.00","USD"
"2026-04-10","152555236474228","Sponsored Products","0.81","USD"
"2026-04-12","27661898820374","Sponsored Products","0.00","USD"
"2026-04-01","192420944790293","Sponsored Products","7.56","GBP"
"2026-04-14","54673378227395","Sponsored Products","0.00","USD"
"2026-04-20","205922105032655","Sponsored Products","0.00","USD"
"2026-04-13","216925562826343","Sponsored Products","0.00","USD"
"2026-04-23","281235849108344","Sponsored Products","0.00","USD"
"2026-04-17","152555236474228","Sponsored Products","0.00","USD"
"2026-04-25","11143044290906","Sponsored Products","0.00","USD"
"2026-04-19","128835884603962","Sponsored Products","0.00","USD"
"2026-04-06","291680855614624","Sponsored Brands","0.00","GBP"
"2026-04-25","81494005488302","Sponsored Products","0.00","CAD"
"2026-04-19","55109131448748","Sponsored Products","0.00","USD"
"2026-04-23","94943402078065","Sponsored Products","0.18","CAD"
"2026-04-20","380662946968621","Sponsored Display","0.35","USD"
"2026-04-22","102474552529229","Sponsored Products","0.00","USD"
"2026-04-07","142436966717939","Sponsored Products","0.00","USD"
"2026-04-12","441925918527435","Sponsored Brands","9.04","USD"
"2026-04-08","82064097659476","Sponsored Products","0.60","USD"
"2026-04-23","28864493115463","Sponsored Products","0.00","USD"
"2026-04-30","48192245895031","Sponsored Products","0.00","USD"
"2026-04-09","18193170148935","Sponsored Products","0.58","USD"
"2026-04-13","154118694541854","Sponsored Products","0.00","USD"
"2026-04-19","259323671730401","Sponsored Products","8.16","USD"
"2026-04-28","126638359335345","Sponsored Products","19.16","USD"
"2026-04-30","262727752997615","Sponsored Products","2.93","USD"
"2026-04-20","27661898820374","Sponsored Products","0.66","USD"
"2026-04-23","37226214720536","Sponsored Products","2.16","CAD"
"2026-04-16","187735718741416","Sponsored Products","0.00","USD"
"2026-04-14","102474552529229","Sponsored Products","0.00","USD"
"2026-04-22","434170639918769","Sponsored Brands","1.48","USD"
"2026-04-23","261580610725925","Sponsored Products","0.00","AUD"
"2026-04-26","186804517918072","Sponsored Products","0.00","USD"
"2026-04-14","96060745446945","Sponsored Products","0.00","USD"
"2026-04-03","48758698369103","Sponsored Products","2.52","USD"
"2026-04-18","124202126398060","Sponsored Products","1.01","USD"
"2026-04-11","241259046045612","Sponsored Products","0.88","USD"
"2026-04-25","54985710671674","Sponsored Products","0.00","CAD"
"2026-04-03","102692108916415","Sponsored Products","0.00","USD"
"2026-04-30","271780514756108","Sponsored Products","0.00","USD"
"2026-04-26","515637010546761","Sponsored Brands","5.26","USD"
"2026-04-08","178714420604320","Sponsored Products","0.00","USD"
"2026-04-18","1861066386589","Sponsored Products","0.00","USD"
"2026-04-27","277250351840071","Sponsored Products","0.00","USD"
"2026-04-21","441925918527435","Sponsored Brands","4.21","USD"
"2026-04-13","198809778193730","Sponsored Products","19.82","USD"
"2026-04-16","515637010546761","Sponsored Brands","1.68","USD"
"2026-04-22","187735718741416","Sponsored Products","0.00","USD"
"2026-04-05","346023186686134","Sponsored Brands","0.87","USD"
"2026-04-30","11588448157956","Sponsored Products","2.76","USD"
"2026-04-04","1861066386589","Sponsored Products","0.00","USD"
"2026-04-18","271780514756108","Sponsored Products","0.00","USD"
"2026-04-20","192420944790293","Sponsored Products","0.35","GBP"
"2026-04-07","281110747056753","Sponsored Products","0.00","USD"
"2026-04-19","281024885672869","Sponsored Products","0.00","USD"
"2026-04-03","116154511455108","Sponsored Products","0.53","GBP"
"2026-04-11","154085784178560","Sponsored Products","4.39","USD"
"2026-04-30","124202126398060","Sponsored Products","0.81","USD"
"2026-04-29","267283875717235","Sponsored Products","0.00","USD"
"2026-04-27","1861066386589","Sponsored Products","0.00","USD"
"2026-04-27","18193170148935","Sponsored Products","0.41","USD"
"2026-04-28","184342897537658","Sponsored Products","0.00","CAD"
"2026-04-09","54386198712419","Sponsored Products","0.00","USD"
"2026-04-16","423471492340141","Sponsored Brands","0.74","USD"
"2026-04-10","233888031600237","Sponsored Products","0.00","USD"
"2026-04-12","3690623984567","Sponsored Products","0.00","USD"
"2026-04-04","32571611634774","Sponsored Products","0.00","USD"
"2026-04-14","32571611634774","Sponsored Products","0.00","USD"
"2026-04-03","515637010546761","Sponsored Brands","4.01","USD"
"2026-04-06","72790979016813","Sponsored Products","0.00","USD"
"2026-04-12","239772993878028","Sponsored Products","0.00","USD"
"2026-04-05","55613271497964","Sponsored Products","0.00","USD"
"2026-04-28","439663157752722","Sponsored Brands","1.28","USD"
"2026-04-16","61090477012622","Sponsored Products","0.00","USD"
"2026-04-23","192420944790293","Sponsored Products","0.91","GBP"
"2026-04-18","82064097659476","Sponsored Products","1.60","USD"
"2026-04-02","56338703455249","Sponsored Products","0.00","USD"
"2026-04-26","177040838827269","Sponsored Products","0.00","CAD"
"2026-04-11","149818563042691","Sponsored Products","0.00","USD"
"2026-04-09","153491409585454","Sponsored Products","0.00","USD"
"2026-04-20","19228716944861","Sponsored Products","0.00","USD"
"2026-04-25","115758363210245","Sponsored Products","0.00","USD"
"2026-04-11","495677195822245","Sponsored Brands","0.00","USD"
"2026-04-28","158171452508120","Sponsored Products","0.00","USD"
"2026-04-28","278626821184075","Sponsored Products","0.84","USD"
"2026-04-02","115758363210245","Sponsored Products","1.20","USD"
"2026-04-03","224639482376841","Sponsored Products","0.00","USD"
"2026-04-01","72790979016813","Sponsored Products","1.08","USD"
"2026-04-20","233888031600237","Sponsored Products","0.00","USD"
"2026-04-29","281235849108344","Sponsored Products","0.00","USD"
"2026-04-21","124202126398060","Sponsored Products","2.04","USD"
"2026-04-08","115943131527635","Sponsored Products","1.39","USD"
"2026-04-16","239175797857758","Sponsored Products","0.53","USD"
"2026-04-14","205764417979436","Sponsored Products","0.00","USD"
"2026-04-20","482686146435604","Sponsored Brands","1.66","USD"
"2026-04-16","210638600694486","Sponsored Products","0.00","USD"
"2026-04-08","188545556962991","Sponsored Products","0.00","USD"
"2026-04-22","11143044290906","Sponsored Products","0.00","USD"
"2026-04-09","48192245895031","Sponsored Products","0.00","USD"
"2026-04-12","482686146435604","Sponsored Brands","2.60","USD"
"2026-04-16","284096201830626","Sponsored Display","0.00","USD"
"2026-04-21","8347630917879","Sponsored Products","2.58","USD"
"2026-04-06","32030113168570","Sponsored Products","0.45","USD"
"2026-04-06","187735718741416","Sponsored Products","0.00","USD"
"2026-04-03","291680855614624","Sponsored Brands","0.35","GBP"
"2026-04-19","194838680698310","Sponsored Products","0.00","USD"
"2026-04-18","128770506922317","Sponsored Products","15.87","USD"
"2026-04-11","205764417979436","Sponsored Products","0.00","USD"
"2026-04-16","216925562826343","Sponsored Products","0.29","USD"
"2026-04-18","8078369968995","Sponsored Products","0.00","USD"
"2026-04-22","18193170148935","Sponsored Products","0.67","USD"
"2026-04-30","18193170148935","Sponsored Products","0.00","USD"
"2026-04-26","280513164622908","Sponsored Products","0.50","USD"
"2026-04-02","115764500761375","Sponsored Products","0.00","USD"
"2026-04-11","128835884603962","Sponsored Products","0.00","USD"
"2026-04-22","194838680698310","Sponsored Products","0.91","USD"
"2026-04-21","11143044290906","Sponsored Products","0.00","USD"
"2026-04-18","55613271497964","Sponsored Products","0.00","USD"
"2026-04-03","202838039381314","Sponsored Products","1.26","USD"
"2026-04-04","133243849204741","Sponsored Products","0.00","USD"
"2026-04-27","9570951337154","Sponsored Products","0.00","CAD"
"2026-04-04","407444835513369","Sponsored Brands","0.00","CAD"
"2026-04-21","65861573413220","Sponsored Products","0.00","USD"
"2026-04-19","141648422510979","Sponsored Products","0.00","USD"
"2026-04-08","34478632960968","Sponsored Products","0.00","USD"
"2026-04-26","46645908356301","Sponsored Products","0.00","CAD"
"2026-04-07","102692108916415","Sponsored Products","0.00","USD"
"2026-04-21","53404531347848","Sponsored Products","3.26","USD"
"2026-04-08","101459965063202","Sponsored Products","0.00","USD"
"2026-04-04","173362871105297","Sponsored Products","0.00","USD"
"2026-04-17","43460676635147","Sponsored Products","0.71","USD"
"2026-04-07","42141939819441","Sponsored Products","0.00","USD"
"2026-04-19","272711015971799","Sponsored Products","1.20","USD"
"2026-04-19","145958940968220","Sponsored Products","0.46","USD"
"2026-04-22","243504419948461","Sponsored Products","1.42","USD"
"2026-04-09","2514549308563","Sponsored Products","0.00","USD"
"2026-04-17","142436966717939","Sponsored Products","0.00","USD"
"2026-04-20","251449053079778","Sponsored Products","0.00","CAD"
"2026-04-30","158724595401869","Sponsored Products","0.00","USD"
"2026-04-24","90153090750124","Sponsored Products","3.92","CAD"
"2026-04-19","281110747056753","Sponsored Products","0.00","USD"
"2026-04-12","115943131527635","Sponsored Products","2.24","USD"
"2026-04-28","30179169319725","Sponsored Products","10.35","AUD"
"2026-04-03","115764500761375","Sponsored Products","3.58","USD"
"2026-04-23","281110747056753","Sponsored Products","0.00","USD"
"2026-04-10","407444835513369","Sponsored Brands","0.00","CAD"
"2026-04-29","222624990185469","Sponsored Products","0.00","CAD"
"2026-04-14","61503627186513","Sponsored Products","0.00","USD"
"2026-04-20","54386198712419","Sponsored Products","0.00","USD"
"2026-04-25","134777743429986","Sponsored Products","0.00","USD"
"2026-04-03","439663157752722","Sponsored Brands","0.40","USD"
"2026-04-11","115943131527635","Sponsored Products","1.69","USD"
"2026-04-14","188545556962991","Sponsored Products","0.00","USD"
"2026-04-20","83677388471868","Sponsored Products","3.42","USD"
"2026-04-28","141648422510979","Sponsored Products","0.00","USD"
"2026-04-22","101459965063202","Sponsored Products","1.31","USD"
"2026-04-11","245335884201020","Sponsored Products","0.00","USD"
"2026-04-05","14582572617569","Sponsored Products","0.00","USD"
"2026-04-09","168803396873792","Sponsored Products","0.00","USD"
"2026-04-26","281235849108344","Sponsored Products","0.00","USD"
"2026-04-22","90153090750124","Sponsored Products","7.02","CAD"
"2026-04-07","185646462591669","Sponsored Products","0.00","USD"
"2026-04-22","413308568322873","Sponsored Brands","0.00","USD"
"2026-04-09","194512325763287","Sponsored Products","0.91","USD"
"2026-04-17","170402912830961","Sponsored Products","0.00","USD"
"2026-04-20","114550383664784","Sponsored Products","3.91","USD"
"2026-04-25","28864493115463","Sponsored Products","0.00","USD"
"2026-04-19","53404531347848","Sponsored Products","6.28","USD"
"2026-04-30","245335884201020","Sponsored Products","0.84","USD"
"2026-04-26","254109808305934","Sponsored Products","0.00","USD"
"2026-04-17","257373022214500","Sponsored Products","0.00","USD"
"2026-04-29","79620432535917","Sponsored Products","1.10","USD"
"2026-04-14","174719285602701","Sponsored Products","7.00","USD"
"2026-04-19","133846876580591","Sponsored Products","0.00","USD"
"2026-04-18","246452377117901","Sponsored Products","0.00","USD"
"2026-04-22","261580610725925","Sponsored Products","1.98","AUD"
"2026-04-18","103686525154537","Sponsored Products","0.00","GBP"
"2026-04-22","224639482376841","Sponsored Products","2.47","USD"
"2026-04-22","116965962095342","Sponsored Products","1.80","USD"
"2026-04-01","152555236474228","Sponsored Products","0.00","USD"
"2026-04-16","124202126398060","Sponsored Products","0.66","USD"
"2026-04-19","3690623984567","Sponsored Products","0.70","USD"
"2026-04-28","55613271497964","Sponsored Products","0.00","USD"
"2026-04-02","48433117829801","Sponsored Products","0.00","USD"
"2026-04-29","224639482376841","Sponsored Products","1.02","USD"
"2026-04-29","11143044290906","Sponsored Products","0.00","USD"
"2026-04-19","227786840580952","Sponsored Products","0.90","USD"
"2026-04-05","224639482376841","Sponsored Products","0.00","USD"
"2026-04-05","43460676635147","Sponsored Products","0.00","USD"
